Country,Time,Demand_MW
FRA,6651,4000
FRA,6652,4000
FRA,6653,4000
FRA,6654,4000
FRA,6655,4000
FRA,6656,4000
FRA,6657,4000
FRA,6658,4000
FRA,6659,4000
FRA,6660,4000
FRA,6661,4000
FRA,6662,4000
FRA,6663,4000
FRA,6664,4000
FRA,6665,4000
FRA,6666,4000
FRA,6667,4000
FRA,6668,4000
FRA,6669,4000
FRA,6670,4000
FRA,6671,4000
FRA,6672,4000
FRA,6673,4000
FRA,6674,4000
FRA,6675,4000
FRA,6676,4000
FRA,6677,4000
FRA,6678,4000
FRA,6679,4000
FRA,6680,4000
FRA,6681,4000
FRA,6682,4000
FRA,6683,4000
FRA,6684,4000
FRA,6685,4000
FRA,6686,4000
FRA,6687,4000
FRA,6688,4000
FRA,6689,4000
FRA,6690,4000
FRA,6691,4000
FRA,6692,4000
FRA,6693,4000
FRA,6694,4000
FRA,6695,4000
FRA,6696,4000
FRA,6697,4000
FRA,6698,4000
FRA,6699,4000
FRA,6700,4000
FRA,6701,4000
FRA,6702,4000
FRA,6703,4000
FRA,6704,4000
FRA,6705,4000
FRA,6706,4000
FRA,6707,4000
FRA,6708,4000
FRA,6709,4000
FRA,6710,4000
FRA,6711,4000
FRA,6712,4000
FRA,6713,4000
FRA,6714,4000
FRA,6715,4000
FRA,6716,4000
FRA,6717,4000
FRA,6718,4000
FRA,6719,4000
FRA,6720,4000
FRA,6721,4000
FRA,6722,4000
FRA,6723,4000
FRA,6724,4000
FRA,6725,4000
FRA,6726,4000
FRA,6727,4000
FRA,6728,4000
FRA,6729,4000
FRA,6730,4000
FRA,6731,4000
FRA,6732,4000
FRA,6733,4000
FRA,6734,4000
FRA,6735,4000
FRA,6736,4000
FRA,6737,4000
FRA,6738,4000
FRA,6739,4000
FRA,6740,4000
FRA,6741,4000
FRA,6742,4000
FRA,6743,4000
FRA,6744,4000
FRA,6745,4000
FRA,6746,4000
FRA,6747,4000
FRA,6748,4000
FRA,6749,4000
FRA,6750,4000
FRA,6751,4000
FRA,6752,4000
FRA,6753,4000
FRA,6754,4000
FRA,6755,4000
FRA,6756,4000
FRA,6757,4000
FRA,6758,4000
FRA,6759,4000
FRA,6760,4000
FRA,6761,4000
FRA,6762,4000
FRA,6763,4000
FRA,6764,4000
FRA,6765,4000
FRA,6766,4000
FRA,6767,4000
FRA,6768,4000
FRA,6769,4000
FRA,6770,4000
FRA,6771,4000
FRA,6772,4000
FRA,6773,4000
FRA,6774,4000
FRA,6775,4000
FRA,6776,4000
FRA,6777,4000
FRA,6778,4000
FRA,6779,4000
FRA,6780,4000
FRA,6781,4000
FRA,6782,4000
FRA,6783,4000
FRA,6784,4000
FRA,6785,4000
FRA,6786,4000
FRA,6787,4000
FRA,6788,4000
FRA,6789,4000
FRA,6790,4000
FRA,6791,4000
FRA,6792,4000
FRA,6793,4000
FRA,6794,4000
FRA,6795,4000
FRA,6796,4000
FRA,6797,4000
FRA,6798,4000
FRA,6799,4000
FRA,6800,4000
FRA,6801,4000
FRA,6802,4000
FRA,6803,4000
FRA,6804,4000
FRA,6805,4000
FRA,6806,4000
FRA,6807,4000
FRA,6808,4000
FRA,6809,4000
FRA,6810,4000
FRA,6811,4000
FRA,6812,4000
FRA,6813,4000
FRA,6814,4000
FRA,6815,4000
FRA,6816,4000
FRA,6817,4000
FRA,6818,4000
FRA,6819,4000
FRA,6820,4000
FRA,6821,4000
FRA,6822,4000
FRA,6823,4000
FRA,6824,4000
FRA,6825,4000
FRA,6826,4000
FRA,6827,4000
FRA,6828,4000
FRA,6829,4000
FRA,6830,4000
FRA,6831,4000
FRA,6832,4000
FRA,6833,4000
FRA,6834,4000
FRA,6835,4000
FRA,6836,4000
FRA,6837,4000
FRA,6838,4000
FRA,6839,4000
FRA,6840,4000
FRA,6841,4000
FRA,6842,4000
FRA,6843,4000
FRA,6844,4000
FRA,6845,4000
FRA,6846,4000
FRA,6847,4000
FRA,6848,4000
FRA,6849,4000
FRA,6850,4000
FRA,6851,4000
FRA,6852,4000
FRA,6853,4000
FRA,6854,4000
FRA,6855,4000
FRA,6856,4000
FRA,6857,4000
FRA,6858,4000
FRA,6859,4000
FRA,6860,4000
FRA,6861,4000
FRA,6862,4000
FRA,6863,4000
FRA,6864,4000
FRA,6865,4000
FRA,6866,4000
FRA,6867,4000
FRA,6868,4000
FRA,6869,4000
FRA,6870,4000
FRA,6871,4000
FRA,6872,4000
FRA,6873,4000
FRA,6874,4000
FRA,6875,4000
FRA,6876,4000
FRA,6877,4000
FRA,6878,4000
FRA,6879,4000
FRA,6880,4000
FRA,6881,4000
FRA,6882,4000
FRA,6883,4000
FRA,6884,4000
FRA,6885,4000
FRA,6886,4000
FRA,6887,4000
FRA,6888,4000
FRA,6889,4000
FRA,6890,4000
FRA,6891,4000
FRA,6892,4000
FRA,6893,4000
FRA,6894,4000
FRA,6895,4000
FRA,6896,4000
FRA,6897,4000
FRA,6898,4000
FRA,6899,4000
FRA,6900,4000
FRA,6901,4000
FRA,6902,4000
FRA,6903,4000
FRA,6904,4000
FRA,6905,4000
FRA,6906,4000
FRA,6907,4000
FRA,6908,4000
FRA,6909,4000
FRA,6910,4000
FRA,6911,4000
FRA,6912,4000
FRA,6913,4000
FRA,6914,4000
FRA,6915,4000
FRA,6916,4000
FRA,6917,4000
FRA,6918,4000
FRA,6919,4000
FRA,6920,4000
FRA,6921,4000
FRA,6922,4000
FRA,6923,4000
FRA,6924,4000
FRA,6925,4000
FRA,6926,4000
FRA,6927,4000
FRA,6928,4000
FRA,6929,4000
FRA,6930,4000
FRA,6931,4000
FRA,6932,4000
FRA,6933,4000
FRA,6934,4000
FRA,6935,4000
FRA,6936,4000
FRA,6937,4000
FRA,6938,4000
FRA,6939,4000
FRA,6940,4000
FRA,6941,4000
FRA,6942,4000
FRA,6943,4000
FRA,6944,4000
FRA,6945,4000
FRA,6946,4000
FRA,6947,4000
FRA,6948,4000
FRA,6949,4000
FRA,6950,4000
FRA,6951,4000
FRA,6952,4000
FRA,6953,4000
FRA,6954,4000
FRA,6955,4000
FRA,6956,4000
FRA,6957,4000
FRA,6958,4000
FRA,6959,4000
FRA,6960,4000
FRA,6961,4000
FRA,6962,4000
FRA,6963,4000
FRA,6964,4000
FRA,6965,4000
FRA,6966,4000
FRA,6967,4000
FRA,6968,4000
FRA,6969,4000
FRA,6970,4000
FRA,6971,4000
FRA,6972,4000
FRA,6973,4000
FRA,6974,4000
FRA,6975,4000
FRA,6976,4000
FRA,6977,4000
FRA,6978,4000
FRA,6979,4000
FRA,6980,4000
FRA,6981,4000
FRA,6982,4000
FRA,6983,4000
FRA,6984,4000
FRA,6985,4000
FRA,6986,4000
FRA,6987,4000
FRA,6988,4000
FRA,6989,4000
FRA,6990,4000
FRA,6991,4000
FRA,6992,4000
FRA,6993,4000
FRA,6994,4000
FRA,6995,4000
FRA,6996,4000
FRA,6997,4000
FRA,6998,4000
FRA,6999,4000
FRA,7000,4000
FRA,7001,4000
FRA,7002,4000
FRA,7003,4000
FRA,7004,4000
FRA,7005,4000
FRA,7006,4000
FRA,7007,4000
FRA,7008,4000
FRA,7009,4000
FRA,7010,4000
FRA,7011,4000
FRA,7012,4000
FRA,7013,4000
FRA,7014,4000
FRA,7015,4000
FRA,7016,4000
FRA,7017,4000
FRA,7018,4000
FRA,7019,4000
FRA,7020,4000
FRA,7021,4000
FRA,7022,4000
FRA,7023,4000
FRA,7024,4000
FRA,7025,4000
FRA,7026,4000
FRA,7027,4000
FRA,7028,4000
FRA,7029,4000
FRA,7030,4000
FRA,7031,4000
FRA,7032,4000
FRA,7033,4000
FRA,7034,4000
FRA,7035,4000
FRA,7036,4000
FRA,7037,4000
FRA,7038,4000
FRA,7039,4000
FRA,7040,4000
FRA,7041,4000
FRA,7042,4000
FRA,7043,4000
FRA,7044,4000
FRA,7045,4000
FRA,7046,4000
FRA,7047,4000
FRA,7048,4000
FRA,7049,4000
FRA,7050,4000
FRA,7051,4000
FRA,7052,4000
FRA,7053,4000
FRA,7054,4000
FRA,7055,4000
FRA,7056,4000
FRA,7057,4000
FRA,7058,4000
FRA,7059,4000
FRA,7060,4000
FRA,7061,4000
FRA,7062,4000
FRA,7063,4000
FRA,7064,4000
FRA,7065,4000
FRA,7066,4000
FRA,7067,4000
FRA,7068,4000
FRA,7069,4000
FRA,7070,4000
FRA,7071,4000
FRA,7072,4000
FRA,7073,4000
FRA,7074,4000
FRA,7075,4000
FRA,7076,4000
FRA,7077,4000
FRA,7078,4000
FRA,7079,4000
FRA,7080,4000
FRA,7081,4000
FRA,7082,4000
FRA,7083,4000
FRA,7084,4000
FRA,7085,4000
FRA,7086,4000
FRA,7087,4000
FRA,7088,4000
FRA,7089,4000
FRA,7090,4000
FRA,7091,4000
FRA,7092,4000
FRA,7093,4000
FRA,7094,4000
FRA,7095,4000
FRA,7096,4000
FRA,7097,4000
FRA,7098,4000
FRA,7099,4000
FRA,7100,4000
FRA,7101,4000
FRA,7102,4000
FRA,7103,4000
FRA,7104,4000
FRA,7105,4000
FRA,7106,4000
FRA,7107,4000
FRA,7108,4000
FRA,7109,4000
FRA,7110,4000
FRA,7111,4000
FRA,7112,4000
FRA,7113,4000
FRA,7114,4000
FRA,7115,4000
FRA,7116,4000
FRA,7117,4000
FRA,7118,4000
FRA,7119,4000
FRA,7120,4000
FRA,7121,4000
FRA,7122,4000
FRA,7123,4000
FRA,7124,4000
FRA,7125,4000
FRA,7126,4000
FRA,7127,4000
FRA,7128,4000
FRA,7129,4000
FRA,7130,4000
FRA,7131,4000
FRA,7132,4000
FRA,7133,4000
FRA,7134,4000
FRA,7135,4000
FRA,7136,4000
FRA,7137,4000
FRA,7138,4000
FRA,7139,4000
FRA,7140,4000
FRA,7141,4000
FRA,7142,4000
FRA,7143,4000
FRA,7144,4000
FRA,7145,4000
FRA,7146,4000
FRA,7147,4000
FRA,7148,4000
FRA,7149,4000
FRA,7150,4000
FRA,7151,4000
FRA,7152,4000
FRA,7153,4000
FRA,7154,4000
FRA,7155,4000
FRA,7156,4000
FRA,7157,4000
FRA,7158,4000
FRA,7159,4000
FRA,7160,4000
FRA,7161,4000
FRA,7162,4000
FRA,7163,4000
FRA,7164,4000
FRA,7165,4000
FRA,7166,4000
FRA,7167,4000
FRA,7168,4000
FRA,7169,4000
FRA,7170,4000
FRA,7171,4000
FRA,7172,4000
FRA,7173,4000
FRA,7174,4000
FRA,7175,4000
FRA,7176,4000
FRA,7177,4000
FRA,7178,4000
FRA,7179,4000
FRA,7180,4000
FRA,7181,4000
FRA,7182,4000
FRA,7183,4000
FRA,7184,4000
FRA,7185,4000
FRA,7186,4000
FRA,7187,4000
FRA,7188,4000
FRA,7189,4000
FRA,7190,4000
FRA,7191,4000
FRA,7192,4000
FRA,7193,4000
FRA,7194,4000
FRA,7195,4000
FRA,7196,4000
FRA,7197,4000
FRA,7198,4000
FRA,7199,4000
FRA,7200,4000
FRA,7201,4000
FRA,7202,4000
FRA,7203,4000
FRA,7204,4000
FRA,7205,4000
FRA,7206,4000
FRA,7207,4000
FRA,7208,4000
FRA,7209,4000
FRA,7210,4000
FRA,7211,4000
FRA,7212,4000
FRA,7213,4000
FRA,7214,4000
FRA,7215,4000
FRA,7216,4000
FRA,7217,4000
FRA,7218,4000
FRA,7219,4000
FRA,7220,4000
FRA,7221,4000
FRA,7222,4000
FRA,7223,4000
FRA,7224,4000
FRA,7225,4000
FRA,7226,4000
FRA,7227,4000
FRA,7228,4000
FRA,7229,4000
FRA,7230,4000
FRA,7231,4000
FRA,7232,4000
FRA,7233,4000
FRA,7234,4000
FRA,7235,4000
FRA,7236,4000
FRA,7237,4000
FRA,7238,4000
FRA,7239,4000
FRA,7240,4000
FRA,7241,4000
FRA,7242,4000
FRA,7243,4000
FRA,7244,4000
FRA,7245,4000
FRA,7246,4000
FRA,7247,4000
FRA,7248,4000
FRA,7249,4000
FRA,7250,4000
FRA,7251,4000
FRA,7252,4000
FRA,7253,4000
FRA,7254,4000
FRA,7255,4000
FRA,7256,4000
FRA,7257,4000
FRA,7258,4000
FRA,7259,4000
FRA,7260,4000
FRA,7261,4000
FRA,7262,4000
FRA,7263,4000
FRA,7264,4000
FRA,7265,4000
FRA,7266,4000
FRA,7267,4000
FRA,7268,4000
FRA,7269,4000
FRA,7270,4000
FRA,7271,4000
FRA,7272,4000
FRA,7273,4000
FRA,7274,4000
FRA,7275,4000
FRA,7276,4000
FRA,7277,4000
FRA,7278,4000
FRA,7279,4000
FRA,7280,4000
FRA,7281,4000
FRA,7282,4000
FRA,7283,4000
FRA,7284,4000
FRA,7285,4000
FRA,7286,4000
FRA,7287,4000
FRA,7288,4000
FRA,7289,4000
FRA,7290,4000
FRA,7291,4000
FRA,7292,4000
FRA,7293,4000
FRA,7294,4000
FRA,7295,4000
FRA,7296,4000
FRA,7297,4000
FRA,7298,4000
FRA,7299,4000
FRA,7300,4000
FRA,7301,4000
FRA,7302,4000
FRA,7303,4000
FRA,7304,4000
FRA,7305,4000
FRA,7306,4000
FRA,7307,4000
FRA,7308,4000
FRA,7309,4000
FRA,7310,4000
FRA,7311,4000
FRA,7312,4000
FRA,7313,4000
FRA,7314,4000
FRA,7315,4000
FRA,7316,4000
FRA,7317,4000
FRA,7318,4000
FRA,7319,4000
FRA,7320,4000
FRA,7321,4000
FRA,7322,4000
FRA,7323,4000
FRA,7324,4000
FRA,7325,4000
FRA,7326,4000
FRA,7327,4000
FRA,7328,4000
FRA,7329,4000
FRA,7330,4000
FRA,7331,4000
FRA,7332,4000
FRA,7333,4000
FRA,7334,4000
FRA,7335,4000
FRA,7336,4000
FRA,7337,4000
FRA,7338,4000
FRA,7339,4000
FRA,7340,4000
FRA,7341,4000
FRA,7342,4000
FRA,7343,4000
FRA,7344,4000
FRA,7345,4000
FRA,7346,4000
FRA,7347,4000
FRA,7348,4000
FRA,7349,4000
FRA,7350,4000
FRA,7351,4000
FRA,7352,4000
FRA,7353,4000
FRA,7354,4000
FRA,7355,4000
FRA,7356,4000
FRA,7357,4000
FRA,7358,4000
FRA,7359,4000
FRA,7360,4000
FRA,7361,4000
FRA,7362,4000
FRA,7363,4000
FRA,7364,4000
FRA,7365,4000
FRA,7366,4000
FRA,7367,4000
FRA,7368,4000
FRA,7369,4000
FRA,7370,4000
FRA,7371,4000
FRA,7372,4000
FRA,7373,4000
FRA,7374,4000
FRA,7375,4000
FRA,7376,4000
FRA,7377,4000
FRA,7378,4000
FRA,7379,4000
FRA,7380,4000
FRA,7381,4000
FRA,7382,4000
FRA,7383,4000
FRA,7384,4000
FRA,7385,4000
FRA,7386,4000
FRA,7387,4000
FRA,7388,4000
FRA,7389,4000
FRA,7390,4000
FRA,7391,4000
FRA,7392,4000
FRA,7393,4000
FRA,7394,4000
FRA,7395,4000
FRA,7396,4000
FRA,7397,4000
FRA,7398,4000
FRA,7399,4000
FRA,7400,4000
FRA,7401,4000
FRA,7402,4000
FRA,7403,4000
FRA,7404,4000
FRA,7405,4000
FRA,7406,4000
FRA,7407,4000
FRA,7408,4000
FRA,7409,4000
FRA,7410,4000
FRA,7411,4000
FRA,7412,4000
FRA,7413,4000
FRA,7414,4000
FRA,7415,4000
FRA,7416,4000
FRA,7417,4000
FRA,7418,4000
FRA,7419,4000
FRA,7420,4000
FRA,7421,4000
FRA,7422,4000
FRA,7423,4000
FRA,7424,4000
FRA,7425,4000
FRA,7426,4000
FRA,7427,4000
FRA,7428,4000
FRA,7429,4000
FRA,7430,4000
FRA,7431,4000
FRA,7432,4000
FRA,7433,4000
FRA,7434,4000
FRA,7435,4000
FRA,7436,4000
FRA,7437,4000
FRA,7438,4000
FRA,7439,4000
FRA,7440,4000
FRA,7441,4000
FRA,7442,4000
FRA,7443,4000
FRA,7444,4000
FRA,7445,4000
FRA,7446,4000
FRA,7447,4000
FRA,7448,4000
FRA,7449,4000
FRA,7450,4000
FRA,7451,4000
FRA,7452,4000
FRA,7453,4000
FRA,7454,4000
FRA,7455,4000
FRA,7456,4000
FRA,7457,4000
FRA,7458,4000
FRA,7459,4000
FRA,7460,4000
FRA,7461,4000
FRA,7462,4000
FRA,7463,4000
FRA,7464,4000
FRA,7465,4000
FRA,7466,4000
FRA,7467,4000
FRA,7468,4000
FRA,7469,4000
FRA,7470,4000
FRA,7471,4000
FRA,7472,4000
FRA,7473,4000
FRA,7474,4000
FRA,7475,4000
FRA,7476,4000
FRA,7477,4000
FRA,7478,4000
FRA,7479,4000
FRA,7480,4000
FRA,7481,4000
FRA,7482,4000
FRA,7483,4000
FRA,7484,4000
FRA,7485,4000
FRA,7486,4000
FRA,7487,4000
FRA,7488,4000
FRA,7489,4000
FRA,7490,4000
FRA,7491,4000
FRA,7492,4000
FRA,7493,4000
FRA,7494,4000
FRA,7495,4000
FRA,7496,4000
FRA,7497,4000
FRA,7498,4000
FRA,7499,4000
FRA,7500,4000
FRA,7501,4000
FRA,7502,4000
FRA,7503,4000
FRA,7504,4000
FRA,7505,4000
FRA,7506,4000
FRA,7507,4000
FRA,7508,4000
FRA,7509,4000
FRA,7510,4000
FRA,7511,4000
FRA,7512,4000
FRA,7513,4000
FRA,7514,4000
FRA,7515,4000
FRA,7516,4000
FRA,7517,4000
FRA,7518,4000
FRA,7519,4000
FRA,7520,4000
FRA,7521,4000
FRA,7522,4000
FRA,7523,4000
FRA,7524,4000
FRA,7525,4000
FRA,7526,4000
FRA,7527,4000
FRA,7528,4000
FRA,7529,4000
FRA,7530,4000
FRA,7531,4000
FRA,7532,4000
FRA,7533,4000
FRA,7534,4000
FRA,7535,4000
FRA,7536,4000
FRA,7537,4000
FRA,7538,4000
FRA,7539,4000
FRA,7540,4000
FRA,7541,4000
FRA,7542,4000
FRA,7543,4000
FRA,7544,4000
FRA,7545,4000
FRA,7546,4000
FRA,7547,4000
FRA,7548,4000
FRA,7549,4000
FRA,7550,4000
FRA,7551,4000
FRA,7552,4000
FRA,7553,4000
FRA,7554,4000
FRA,7555,4000
FRA,7556,4000
FRA,7557,4000
FRA,7558,4000
FRA,7559,4000
FRA,7560,4000
FRA,7561,4000
FRA,7562,4000
FRA,7563,4000
FRA,7564,4000
FRA,7565,4000
FRA,7566,4000
FRA,7567,4000
FRA,7568,4000
FRA,7569,4000
FRA,7570,4000
FRA,7571,4000
FRA,7572,4000
FRA,7573,4000
FRA,7574,4000
FRA,7575,4000
FRA,7576,4000
FRA,7577,4000
FRA,7578,4000
FRA,7579,4000
FRA,7580,4000
FRA,7581,4000
FRA,7582,4000
FRA,7583,4000
FRA,7584,4000
FRA,7585,4000
FRA,7586,4000
FRA,7587,4000
FRA,7588,4000
FRA,7589,4000
FRA,7590,4000
FRA,7591,4000
FRA,7592,4000
FRA,7593,4000
FRA,7594,4000
FRA,7595,4000
FRA,7596,4000
FRA,7597,4000
FRA,7598,4000
FRA,7599,4000
FRA,7600,4000
FRA,7601,4000
FRA,7602,4000
FRA,7603,4000
FRA,7604,4000
FRA,7605,4000
FRA,7606,4000
FRA,7607,4000
FRA,7608,4000
FRA,7609,4000
FRA,7610,4000
FRA,7611,4000
FRA,7612,4000
FRA,7613,4000
FRA,7614,4000
FRA,7615,4000
FRA,7616,4000
FRA,7617,4000
FRA,7618,4000
FRA,7619,4000
FRA,7620,4000
FRA,7621,4000
FRA,7622,4000
FRA,7623,4000
FRA,7624,4000
FRA,7625,4000
FRA,7626,4000
FRA,7627,4000
FRA,7628,4000
FRA,7629,4000
FRA,7630,4000
FRA,7631,4000
FRA,7632,4000
FRA,7633,4000
FRA,7634,4000
FRA,7635,4000
FRA,7636,4000
FRA,7637,4000
FRA,7638,4000
FRA,7639,4000
FRA,7640,4000
FRA,7641,4000
FRA,7642,4000
FRA,7643,4000
FRA,7644,4000
FRA,7645,4000
FRA,7646,4000
FRA,7647,4000
FRA,7648,4000
FRA,7649,4000
FRA,7650,4000
FRA,7651,4000
FRA,7652,4000
FRA,7653,4000
FRA,7654,4000
FRA,7655,4000
FRA,7656,4000
FRA,7657,4000
FRA,7658,4000
FRA,7659,4000
FRA,7660,4000
FRA,7661,4000
FRA,7662,4000
FRA,7663,4000
FRA,7664,4000
FRA,7665,4000
FRA,7666,4000
FRA,7667,4000
FRA,7668,4000
FRA,7669,4000
FRA,7670,4000
FRA,7671,4000
FRA,7672,4000
FRA,7673,4000
FRA,7674,4000
FRA,7675,4000
FRA,7676,4000
FRA,7677,4000
FRA,7678,4000
FRA,7679,4000
FRA,7680,4000
FRA,7681,4000
FRA,7682,4000
FRA,7683,4000
FRA,7684,4000
FRA,7685,4000
FRA,7686,4000
FRA,7687,4000
FRA,7688,4000
FRA,7689,4000
FRA,7690,4000
FRA,7691,4000
FRA,7692,4000
FRA,7693,4000
FRA,7694,4000
FRA,7695,4000
FRA,7696,4000
FRA,7697,4000
FRA,7698,4000
FRA,7699,4000
FRA,7700,4000
FRA,7701,4000
FRA,7702,4000
FRA,7703,4000
FRA,7704,4000
FRA,7705,4000
FRA,7706,4000
FRA,7707,4000
FRA,7708,4000
FRA,7709,4000
FRA,7710,4000
FRA,7711,4000
FRA,7712,4000
FRA,7713,4000
FRA,7714,4000
FRA,7715,4000
FRA,7716,4000
FRA,7717,4000
FRA,7718,4000
FRA,7719,4000
FRA,7720,4000
FRA,7721,4000
FRA,7722,4000
FRA,7723,4000
FRA,7724,4000
FRA,7725,4000
FRA,7726,4000
FRA,7727,4000
FRA,7728,4000
FRA,7729,4000
FRA,7730,4000
FRA,7731,4000
FRA,7732,4000
FRA,7733,4000
FRA,7734,4000
FRA,7735,4000
FRA,7736,4000
FRA,7737,4000
FRA,7738,4000
FRA,7739,4000
FRA,7740,4000
FRA,7741,4000
FRA,7742,4000
FRA,7743,4000
FRA,7744,4000
FRA,7745,4000
FRA,7746,4000
FRA,7747,4000
FRA,7748,4000
FRA,7749,4000
FRA,7750,4000
FRA,7751,4000
FRA,7752,4000
FRA,7753,4000
FRA,7754,4000
FRA,7755,4000
FRA,7756,4000
FRA,7757,4000
FRA,7758,4000
FRA,7759,4000
FRA,7760,4000
FRA,7761,4000
FRA,7762,4000
FRA,7763,4000
FRA,7764,4000
FRA,7765,4000
FRA,7766,4000
FRA,7767,4000
FRA,7768,4000
FRA,7769,4000
FRA,7770,4000
FRA,7771,4000
FRA,7772,4000
FRA,7773,4000
FRA,7774,4000
FRA,7775,4000
FRA,7776,4000
FRA,7777,4000
FRA,7778,4000
FRA,7779,4000
FRA,7780,4000
FRA,7781,4000
FRA,7782,4000
FRA,7783,4000
FRA,7784,4000
FRA,7785,4000
FRA,7786,4000
FRA,7787,4000
FRA,7788,4000
FRA,7789,4000
FRA,7790,4000
FRA,7791,4000
FRA,7792,4000
FRA,7793,4000
FRA,7794,4000
FRA,7795,4000
FRA,7796,4000
FRA,7797,4000
FRA,7798,4000
FRA,7799,4000
FRA,7800,4000
FRA,7801,4000
FRA,7802,4000
FRA,7803,4000
FRA,7804,4000
FRA,7805,4000
FRA,7806,4000
FRA,7807,4000
FRA,7808,4000
FRA,7809,4000
FRA,7810,4000
FRA,7811,4000
FRA,7812,4000
FRA,7813,4000
FRA,7814,4000
FRA,7815,4000
FRA,7816,4000
FRA,7817,4000
FRA,7818,4000
FRA,7819,4000
FRA,7820,4000
FRA,7821,4000
FRA,7822,4000
FRA,7823,4000
FRA,7824,4000
FRA,7825,4000
FRA,7826,4000
FRA,7827,4000
FRA,7828,4000
FRA,7829,4000
FRA,7830,4000
FRA,7831,4000
FRA,7832,4000
FRA,7833,4000
FRA,7834,4000
FRA,7835,4000
FRA,7836,4000
FRA,7837,4000
FRA,7838,4000
FRA,7839,4000
FRA,7840,4000
FRA,7841,4000
FRA,7842,4000
FRA,7843,4000
FRA,7844,4000
FRA,7845,4000
FRA,7846,4000
FRA,7847,4000
FRA,7848,4000
FRA,7849,4000
FRA,7850,4000
FRA,7851,4000
FRA,7852,4000
FRA,7853,4000
FRA,7854,4000
FRA,7855,4000
FRA,7856,4000
FRA,7857,4000
FRA,7858,4000
FRA,7859,4000
FRA,7860,4000
FRA,7861,4000
FRA,7862,4000
FRA,7863,4000
FRA,7864,4000
FRA,7865,4000
FRA,7866,4000
FRA,7867,4000
FRA,7868,4000
FRA,7869,4000
FRA,7870,4000
FRA,7871,4000
FRA,7872,4000
FRA,7873,4000
FRA,7874,4000
FRA,7875,4000
FRA,7876,4000
FRA,7877,4000
FRA,7878,4000
FRA,7879,4000
FRA,7880,4000
FRA,7881,4000
FRA,7882,4000
FRA,7883,4000
FRA,7884,4000
FRA,7885,4000
FRA,7886,4000
FRA,7887,4000
FRA,7888,4000
FRA,7889,4000
FRA,7890,4000
FRA,7891,4000
FRA,7892,4000
FRA,7893,4000
FRA,7894,4000
FRA,7895,4000
FRA,7896,4000
FRA,7897,4000
FRA,7898,4000
FRA,7899,4000
FRA,7900,4000
FRA,7901,4000
FRA,7902,4000
FRA,7903,4000
FRA,7904,4000
FRA,7905,4000
FRA,7906,4000
FRA,7907,4000
FRA,7908,4000
FRA,7909,4000
FRA,7910,4000
FRA,7911,4000
FRA,7912,4000
FRA,7913,4000
FRA,7914,4000
FRA,7915,4000
FRA,7916,4000
FRA,7917,4000
FRA,7918,4000
FRA,7919,4000
FRA,7920,4000
FRA,7921,4000
FRA,7922,4000
FRA,7923,4000
FRA,7924,4000
FRA,7925,4000
FRA,7926,4000
FRA,7927,4000
FRA,7928,4000
FRA,7929,4000
FRA,7930,4000
FRA,7931,4000
FRA,7932,4000
FRA,7933,4000
FRA,7934,4000
FRA,7935,4000
FRA,7936,4000
FRA,7937,4000
FRA,7938,4000
FRA,7939,4000
FRA,7940,4000
FRA,7941,4000
FRA,7942,4000
FRA,7943,4000
FRA,7944,4000
FRA,7945,4000
FRA,7946,4000
FRA,7947,4000
FRA,7948,4000
FRA,7949,4000
FRA,7950,4000
FRA,7951,4000
FRA,7952,4000
FRA,7953,4000
FRA,7954,4000
FRA,7955,4000
FRA,7956,4000
FRA,7957,4000
FRA,7958,4000
FRA,7959,4000
FRA,7960,4000
FRA,7961,4000
FRA,7962,4000
FRA,7963,4000
FRA,7964,4000
FRA,7965,4000
FRA,7966,4000
FRA,7967,4000
FRA,7968,4000
FRA,7969,4000
FRA,7970,4000
FRA,7971,4000
FRA,7972,4000
FRA,7973,4000
FRA,7974,4000
FRA,7975,4000
FRA,7976,4000
FRA,7977,4000
FRA,7978,4000
FRA,7979,4000
FRA,7980,4000
FRA,7981,4000
FRA,7982,4000
FRA,7983,4000
FRA,7984,4000
FRA,7985,4000
FRA,7986,4000
FRA,7987,4000
FRA,7988,4000
FRA,7989,4000
FRA,7990,4000
FRA,7991,4000
FRA,7992,4000
FRA,7993,4000
FRA,7994,4000
FRA,7995,4000
FRA,7996,4000
FRA,7997,4000
FRA,7998,4000
FRA,7999,4000
FRA,8000,4000
FRA,8001,4000
FRA,8002,4000
FRA,8003,4000
FRA,8004,4000
FRA,8005,4000
FRA,8006,4000
FRA,8007,4000
FRA,8008,4000
FRA,8009,4000
FRA,8010,4000
FRA,8011,4000
FRA,8012,4000
FRA,8013,4000
FRA,8014,4000
FRA,8015,4000
FRA,8016,4000
FRA,8017,4000
FRA,8018,4000
FRA,8019,4000
FRA,8020,4000
FRA,8021,4000
FRA,8022,4000
FRA,8023,4000
FRA,8024,4000
FRA,8025,4000
FRA,8026,4000
FRA,8027,4000
FRA,8028,4000
FRA,8029,4000
FRA,8030,4000
FRA,8031,4000
FRA,8032,4000
FRA,8033,4000
FRA,8034,4000
FRA,8035,4000
FRA,8036,4000
FRA,8037,4000
FRA,8038,4000
FRA,8039,4000
FRA,8040,4000
FRA,8041,4000
FRA,8042,4000
FRA,8043,4000
FRA,8044,4000
FRA,8045,4000
FRA,8046,4000
FRA,8047,4000
FRA,8048,4000
